# image id, class 0, class 1, class 2, class 3, class 4, class 5, class 6, class 7, class 8, class 9, class 10, class 11, class 12, class 13, class 14
7.070000000000000000e+02,-9.262296676635742188e+00,-8.462490081787109375e+00,6.844035625457763672e+00,-1.255842208862304688e+01,-1.844419288635253906e+01,-2.293472671508789062e+01,-1.833310699462890625e+01,3.154577255249023438e+01,1.658262062072753906e+01,7.955625057220458984e+00,1.631597518920898438e+01,4.843434810638427734e+00,2.119497489929199219e+01,2.582815170288085938e+00,-1.789692497253417969e+01
7.080000000000000000e+02,9.168790817260742188e+00,3.293125915527343750e+01,-1.782885742187500000e+01,-1.173997402191162109e+01,4.177887737751007080e-01,-3.548686981201171875e+01,-2.217725181579589844e+01,1.452964115142822266e+01,-6.887064456939697266e+00,2.448808860778808594e+01,6.465950608253479004e-01,-1.170376491546630859e+01,2.936954498291015625e+00,-1.654847025871276855e+00,5.588087081909179688e+00
7.090000000000000000e+02,3.417683362960815430e+00,1.522977447509765625e+01,-5.048952579498291016e+00,-1.608646392822265625e+01,-2.385354995727539062e+00,-3.639086532592773438e+01,-5.101231384277343750e+01,4.863517761230468750e+01,2.119110107421875000e+01,1.648679733276367188e+01,1.880408477783203125e+01,2.180535793304443359e+00,1.008781814575195312e+01,-5.137600898742675781e+00,-3.439487457275390625e+00
7.100000000000000000e+02,-8.216214179992675781e+00,5.732401847839355469e+00,-7.894225597381591797e+00,5.645806789398193359e+00,-1.437453842163085938e+01,-1.841159248352050781e+01,-7.129998683929443359e+00,1.366170978546142578e+01,1.219486141204833984e+01,1.078654098510742188e+01,3.245505571365356445e+00,-1.496970272064208984e+01,3.755545043945312500e+01,-2.223790884017944336e+00,-3.291349411010742188e+01
7.110000000000000000e+02,-9.500397443771362305e-01,6.467539310455322266e+00,-2.154959678649902344e+01,-1.606222343444824219e+01,-1.661021804809570312e+01,-1.610140419006347656e+01,-1.927005195617675781e+01,2.627001190185546875e+01,1.319489955902099609e+01,1.114796638488769531e+01,1.197136974334716797e+01,1.617002487182617188e+01,8.967788696289062500e+00,-6.330776214599609375e+00,-8.593459129333496094e-01
7.120000000000000000e+02,-4.196475505828857422e+00,-4.504606246948242188e+00,1.855873489379882812e+01,-2.083047866821289062e+01,-4.488976597785949707e-01,-2.384774017333984375e+01,-2.354857826232910156e+01,7.703919410705566406e+00,5.460714817047119141e+00,2.412928771972656250e+01,1.093962860107421875e+01,5.474685668945312500e+00,3.222955226898193359e+00,-8.163620948791503906e+00,6.248708248138427734e+00
7.130000000000000000e+02,1.407618165016174316e+00,1.421665859222412109e+01,-9.240726470947265625e+00,9.036682128906250000e+00,-2.038056564331054688e+01,-1.320396041870117188e+01,-6.255766391754150391e+00,2.047267723083496094e+01,4.772706985473632812e+00,9.890340805053710938e+00,-2.885318040847778320e+00,1.145751595497131348e+00,2.659389495849609375e+01,-1.540372276306152344e+01,-1.391314697265625000e+01
7.140000000000000000e+02,-2.262117147445678711e+00,-4.410525858402252197e-01,9.685033798217773438e+00,-1.447488212585449219e+01,-1.499075889587402344e+01,-3.532698059082031250e+01,-4.960496520996093750e+01,1.090435409545898438e+01,3.433808517456054688e+01,2.133053398132324219e+01,-1.039201831817626953e+01,-3.839598894119262695e+00,4.214331436157226562e+01,2.288670539855957031e+00,-1.517078590393066406e+01
7.150000000000000000e+02,-2.275843620300292969e+01,-2.192855262756347656e+01,3.094334411621093750e+01,-1.993549919128417969e+01,-3.004932212829589844e+01,-4.919004440307617188e+01,-3.269205856323242188e+01,2.985673713684082031e+01,2.152324104309082031e+01,-5.276447296142578125e+00,1.266475963592529297e+01,3.251907730102539062e+01,1.335687541961669922e+01,-1.519617080688476562e+01,1.132093620300292969e+01
7.160000000000000000e+02,9.185422897338867188e+00,2.772176361083984375e+01,-1.158603668212890625e+01,-4.155912876129150391e+00,-8.136519432067871094e+00,-1.918483734130859375e+01,-4.884730148315429688e+01,2.262748146057128906e+01,6.935522556304931641e+00,1.613167572021484375e+01,-3.887574672698974609e+00,5.533911228179931641e+00,3.134299087524414062e+01,-1.146568489074707031e+01,-1.564206504821777344e+01
7.170000000000000000e+02,-1.478989982604980469e+01,1.834874725341796875e+01,-1.350370311737060547e+01,6.534206390380859375e+00,-8.720326423645019531e+00,-3.619005966186523438e+01,-1.000492286682128906e+01,2.285597038269042969e+01,-3.911149024963378906e+00,2.147123527526855469e+01,1.785733819007873535e+00,-1.621542358398437500e+01,4.692336654663085938e+01,-3.358395814895629883e+00,-3.168034172058105469e+01
7.180000000000000000e+02,-1.520868659019470215e+00,3.918010950088500977e+00,2.071104049682617188e+01,3.342558622360229492e+00,-2.976919937133789062e+01,-4.796232223510742188e+01,1.110856246948242188e+01,-7.057917118072509766e-01,1.566213846206665039e+00,1.034698128700256348e+00,-7.788104534149169922e+00,-1.611372947692871094e+01,5.051740646362304688e+01,-1.035549354553222656e+01,-2.620424461364746094e+01
7.190000000000000000e+02,-1.110849571228027344e+01,2.623524665832519531e+01,2.150628089904785156e+01,-1.412710762023925781e+01,-1.915332794189453125e+01,-2.794086456298828125e+01,-4.846622085571289062e+01,3.685719299316406250e+01,2.460197067260742188e+01,2.892209768295288086e+00,4.890935420989990234e-01,2.412330055236816406e+01,3.970209121704101562e+01,-3.629211187362670898e+00,-8.703797340393066406e+00
7.200000000000000000e+02,3.336861848831176758e+00,5.591887474060058594e+00,1.584639930725097656e+01,-5.629875659942626953e+00,-1.382059383392333984e+01,-2.898328781127929688e+01,-3.353997039794921875e+01,2.818416404724121094e+01,2.583502578735351562e+01,1.181538486480712891e+01,1.034958839416503906e+01,-6.864131927490234375e+00,3.125007820129394531e+01,-6.820354461669921875e+00,-2.425256347656250000e+01
7.210000000000000000e+02,-2.827053546905517578e+00,3.944202804565429688e+01,6.168566346168518066e-01,-1.472368431091308594e+01,-6.861556529998779297e+00,-3.542156982421875000e+01,-4.004716873168945312e+01,-1.181608676910400391e+01,-8.039128303527832031e+00,7.408958435058593750e+00,3.133759260177612305e+00,-1.024766921997070312e+00,3.121099472045898438e+01,5.556987524032592773e-01,-1.561462879180908203e+01
7.220000000000000000e+02,-3.204138517379760742e+00,-9.582241058349609375e+00,1.503434467315673828e+01,-4.408318996429443359e+00,-1.577054882049560547e+01,-6.093228912353515625e+01,-2.510563468933105469e+01,-2.045296287536621094e+01,1.597309017181396484e+01,-8.995169639587402344e+00,-7.183595657348632812e+00,-1.193123149871826172e+01,6.210155868530273438e+01,-1.038906097412109375e+01,-3.923919677734375000e+01
7.230000000000000000e+02,-2.275988197326660156e+01,9.000787734985351562e+00,1.776074600219726562e+01,-3.302161026000976562e+01,-4.605440521240234375e+01,-4.276776885986328125e+01,-2.508463668823242188e+01,1.358456134796142578e+01,5.285484313964843750e+00,4.106312179565429688e+01,1.632988452911376953e+00,2.650453567504882812e+01,-8.060969352722167969e+00,4.828528761863708496e-01,9.750899314880371094e+00
7.240000000000000000e+02,2.187829208374023438e+01,-5.687387466430664062e+00,-1.133862257003784180e+00,-9.578110575675964355e-01,-2.987357330322265625e+01,-1.652954292297363281e+01,-1.244466400146484375e+01,3.405232238769531250e+01,1.362188816070556641e+01,1.290251159667968750e+01,3.143041801452636719e+01,-6.630360126495361328e+00,3.759778976440429688e+01,-1.988208889961242676e+00,-3.237802886962890625e+01
7.250000000000000000e+02,1.364887237548828125e+01,2.096253776550292969e+01,-1.970129394531250000e+01,1.115140247344970703e+01,-2.129340362548828125e+01,-3.423152923583984375e+01,-5.975463867187500000e+00,3.341915512084960938e+01,1.422549438476562500e+01,6.774688720703125000e+00,4.692846775054931641e+00,-2.892022609710693359e+00,2.658030319213867188e+01,-9.038699150085449219e+00,7.998077869415283203e+00
7.260000000000000000e+02,4.785058498382568359e+00,-2.776991367340087891e+00,-2.124609947204589844e+00,-8.094878196716308594e+00,-4.361125528812408447e-01,-1.606357574462890625e+01,-9.481556892395019531e+00,2.481254100799560547e+00,-3.423892736434936523e+00,4.632657051086425781e+00,-7.684666633605957031e+00,-1.182171583175659180e+00,1.039868068695068359e+01,5.442074298858642578e+00,6.711488723754882812e+00
7.270000000000000000e+02,5.290373563766479492e-01,1.331394767761230469e+01,-2.756451368331909180e+00,-9.333144187927246094e+00,8.993660211563110352e-01,-4.219884490966796875e+01,-2.696831893920898438e+01,4.669750690460205078e+00,1.133460330963134766e+01,3.194940948486328125e+01,1.696478080749511719e+01,-7.086796760559082031e-01,1.420836925506591797e+01,1.134212136268615723e+00,1.149902939796447754e+00
7.280000000000000000e+02,1.450925707817077637e+00,-2.284197211265563965e-01,-7.690315246582031250e+00,3.821821928024291992e+00,-2.864564895629882812e+01,-8.828268051147460938e+00,-5.410355567932128906e+00,2.051355171203613281e+01,2.671709537506103516e+00,1.045374584197998047e+01,2.488243103027343750e+01,3.583748042583465576e-01,2.149628639221191406e+01,-9.341056823730468750e+00,-1.828224945068359375e+01
7.290000000000000000e+02,-6.276479363441467285e-01,6.651744842529296875e+00,3.033679199218750000e+01,-4.261873245239257812e+01,-2.651602363586425781e+01,-2.859952354431152344e+01,-4.837425613403320312e+01,3.751017379760742188e+01,2.745657539367675781e+01,2.513607788085937500e+01,2.129082489013671875e+01,1.264146900177001953e+01,1.017410945892333984e+01,-1.360343360900878906e+01,-1.283845996856689453e+01
7.300000000000000000e+02,-2.015415668487548828e+00,-1.726187133789062500e+01,6.535439491271972656e+00,9.872174263000488281e+00,-2.461521911621093750e+01,-2.508547782897949219e+01,2.823109245300292969e+01,2.628868341445922852e+00,-1.221455478668212891e+01,-1.613072633743286133e+00,1.687791061401367188e+01,-1.230281448364257812e+01,3.568967056274414062e+01,-2.323018836975097656e+01,-4.648341369628906250e+01
7.310000000000000000e+02,2.869477987289428711e+00,-1.751683473587036133e+00,2.789871454238891602e+00,-3.656991243362426758e+00,-9.700702667236328125e+00,-2.090705871582031250e+01,-3.279683303833007812e+01,1.695150947570800781e+01,5.445956230163574219e+00,7.245053291320800781e+00,8.318111419677734375e+00,-2.246113395690917969e+01,3.324017715454101562e+01,-1.903537559509277344e+01,-3.550989151000976562e+01
7.320000000000000000e+02,-2.034068107604980469e+01,1.348034477233886719e+01,4.654352664947509766e-01,-1.654865646362304688e+01,-1.877145957946777344e+01,-4.253441238403320312e+01,-2.142487049102783203e+00,1.213324451446533203e+01,-2.129474449157714844e+01,2.173019409179687500e+01,-6.173042774200439453e+00,-1.155027675628662109e+01,2.955406951904296875e+01,1.136686706542968750e+01,-1.162747669219970703e+01
7.330000000000000000e+02,-2.054949283599853516e+00,-1.253678989410400391e+01,-1.631492996215820312e+01,-3.746581649780273438e+01,-1.426771926879882812e+01,-4.061687469482421875e+01,-5.560195159912109375e+01,3.360720825195312500e+01,1.740920257568359375e+01,2.692757987976074219e+01,-8.860056400299072266e-01,-7.717334747314453125e+00,-1.505700588226318359e+00,-1.082536697387695312e+01,1.343353390693664551e+00
7.340000000000000000e+02,-3.000144720077514648e+00,-1.829244852066040039e+00,2.522335052490234375e+00,-2.361243724822998047e+00,-1.792785835266113281e+01,-3.040357971191406250e+01,-1.094800090789794922e+01,1.700518989562988281e+01,2.836362600326538086e+00,1.859307479858398438e+01,2.487433242797851562e+01,5.368796825408935547e+00,2.414044380187988281e+01,-1.794334793090820312e+01,-3.244799423217773438e+01
7.350000000000000000e+02,1.218983769416809082e+00,1.707665681838989258e+00,5.920807838439941406e+00,1.044510746002197266e+01,-2.227463960647583008e+00,-2.929706573486328125e+01,-1.990060806274414062e+01,-8.597009658813476562e+00,-2.431602716445922852e+00,7.065135002136230469e+00,6.921139717102050781e+00,-1.579155063629150391e+01,2.698764801025390625e+01,-2.077089309692382812e+01,-3.010343933105468750e+01
7.360000000000000000e+02,-1.079169464111328125e+01,1.512489795684814453e+01,2.425344085693359375e+01,-3.904448699951171875e+01,-1.610992813110351562e+01,-3.251019668579101562e+01,-3.657281875610351562e+01,2.539576530456542969e+01,1.161828231811523438e+01,2.981292915344238281e+01,7.197451114654541016e+00,-8.405127525329589844e+00,3.469965457916259766e+00,-6.992754459381103516e+00,-3.801142215728759766e+00
7.370000000000000000e+02,6.448806285858154297e+00,3.196321868896484375e+01,-7.017283439636230469e+00,-1.447955513000488281e+01,-6.590446949005126953e+00,-1.929181671142578125e+01,-2.175329589843750000e+01,2.106124877929687500e+01,-1.376212120056152344e+00,2.593223190307617188e+01,-5.839814543724060059e-01,-1.356533622741699219e+01,1.914225006103515625e+01,-4.971614480018615723e-01,-2.914100837707519531e+01
7.380000000000000000e+02,-8.418959617614746094e+00,1.186485862731933594e+01,1.185907936096191406e+01,-2.637171268463134766e+00,-1.129898071289062500e+01,-5.395758819580078125e+01,-1.488778781890869141e+01,-4.652397632598876953e+00,-7.674534320831298828e+00,-4.375368595123291016e+00,-9.979259490966796875e+00,-1.729145169258117676e+00,5.890119934082031250e+01,-1.993950653076171875e+01,-2.986933898925781250e+01
7.390000000000000000e+02,3.404516601562500000e+01,4.736397552490234375e+01,-7.930380821228027344e+00,-9.680226325988769531e+00,-1.641793251037597656e+01,-2.465680122375488281e+01,-2.733391761779785156e+01,4.183389663696289062e+01,2.141389656066894531e+01,2.994781494140625000e+01,3.346403884887695312e+01,9.565353393554687500e-02,1.151149392127990723e+00,-2.651948213577270508e+00,-1.661781120300292969e+01
7.400000000000000000e+02,2.183077633380889893e-01,2.006621360778808594e+01,-1.243845081329345703e+01,-1.123606014251708984e+01,-1.877897071838378906e+01,-2.896482658386230469e+01,-3.027599143981933594e+01,1.566991424560546875e+01,2.247863197326660156e+01,4.420520401000976562e+01,2.639731216430664062e+01,-1.362436413764953613e+00,2.379833793640136719e+01,-2.002246856689453125e+00,-1.284508514404296875e+01
7.410000000000000000e+02,1.476810741424560547e+01,8.150694847106933594e+00,-1.150942039489746094e+01,-1.364576911926269531e+01,-1.132335186004638672e+01,-1.742084503173828125e+01,-8.269440650939941406e+00,2.261110687255859375e+01,5.612866878509521484e+00,1.107952976226806641e+01,2.599048995971679688e+01,-7.846315860748291016e+00,1.944421768188476562e+01,1.851042151451110840e+00,-1.378598690032958984e+01
7.420000000000000000e+02,1.468083381652832031e+01,3.232910919189453125e+01,-1.896785354614257812e+01,-1.118752479553222656e+01,-1.139904499053955078e+01,-2.956553268432617188e+01,-1.286773014068603516e+01,4.680500030517578125e+01,1.022915458679199219e+01,1.839512443542480469e+01,8.457715988159179688e+00,-9.859773635864257812e+00,3.523571777343750000e+01,-6.582899570465087891e+00,-1.969668197631835938e+01
7.430000000000000000e+02,-5.785501956939697266e+00,3.240613937377929688e+00,-1.132565021514892578e+01,3.605627536773681641e+00,-7.696110248565673828e+00,-2.666341972351074219e+01,-1.415053653717041016e+01,2.516450691223144531e+01,7.378748893737792969e+00,1.942447280883789062e+01,6.921227455139160156e+00,-6.259356975555419922e+00,1.895549583435058594e+01,5.199506282806396484e-01,-1.822215270996093750e+01
7.440000000000000000e+02,-3.277555227279663086e+00,-3.158915519714355469e+00,1.910238862037658691e+00,-1.688952088356018066e+00,-2.564790534973144531e+01,-1.471050739288330078e+01,-7.130977630615234375e+00,8.595147132873535156e+00,-4.412209987640380859e+00,2.927055120468139648e+00,1.474336433410644531e+01,-5.403202056884765625e+00,1.680806922912597656e+01,-1.352523040771484375e+01,-1.282990550994873047e+01
7.450000000000000000e+02,1.621229934692382812e+01,1.439863681793212891e+01,6.238068938255310059e-01,9.157343864440917969e+00,-2.820792961120605469e+01,-4.762831115722656250e+01,5.128237247467041016e+00,-2.266473770141601562e+00,-4.441887378692626953e+00,1.715079116821289062e+01,4.594090652465820312e+01,1.850886154174804688e+01,1.964952850341796875e+01,-1.793915748596191406e+01,-2.356192970275878906e+01
7.460000000000000000e+02,-3.534622907638549805e+00,2.889508962631225586e+00,2.592838668823242188e+01,-1.437974452972412109e+01,-2.929239845275878906e+01,-2.981255722045898438e+01,-4.359811401367187500e+01,4.243044662475585938e+01,2.967735099792480469e+01,2.314892196655273438e+01,1.625208663940429688e+01,2.111678504943847656e+01,-1.725486397743225098e+00,-1.773438072204589844e+01,3.203516721725463867e+00
7.470000000000000000e+02,-4.322804927825927734e+00,2.174341773986816406e+01,-1.257320976257324219e+01,-2.131359100341796875e+00,-2.176022052764892578e+00,-9.337039947509765625e+00,-7.153125286102294922e+00,1.467096900939941406e+01,-6.734857082366943359e+00,1.819262504577636719e+01,-2.497949361801147461e+00,-2.675248718261718750e+01,1.216734766960144043e+00,-2.184267425537109375e+01,4.001721382141113281e+00
7.480000000000000000e+02,-3.740334749221801758e+00,-3.071361780166625977e+00,6.089836597442626953e+00,-7.897141933441162109e+00,-1.561058521270751953e+01,-2.510972785949707031e+01,-4.694656753540039062e+01,3.641090011596679688e+01,2.612570953369140625e+01,9.527974128723144531e-01,-2.550149202346801758e+00,1.285821342468261719e+01,1.142682170867919922e+01,-8.236594200134277344e+00,-6.456650257110595703e+00
7.490000000000000000e+02,2.151571750640869141e+00,1.801458549499511719e+01,-9.136218070983886719e+00,2.594404220581054688e+00,-1.964521980285644531e+01,-2.644783401489257812e+01,-1.237097263336181641e+01,2.936241149902343750e+00,9.117016792297363281e+00,2.081879234313964844e+01,1.947370338439941406e+01,2.074331092834472656e+01,1.161189842224121094e+01,-1.885638618469238281e+01,-1.826406002044677734e+00
7.500000000000000000e+02,-5.636194229125976562e+00,1.710069084167480469e+01,-2.328830337524414062e+01,-2.382013702392578125e+01,-6.148216724395751953e+00,-8.989802360534667969e+00,-1.163345146179199219e+01,3.053062248229980469e+01,7.769718170166015625e+00,3.111693000793457031e+01,1.631125640869140625e+01,-9.335784912109375000e+00,5.627209663391113281e+00,-1.166687202453613281e+01,3.482121467590332031e+00
7.510000000000000000e+02,-3.364174842834472656e+00,1.939079093933105469e+01,7.458243370056152344e+00,1.595498657226562500e+01,-1.669592475891113281e+01,-5.437020492553710938e+01,-3.350105762481689453e+00,-1.794648361206054688e+01,-1.981160736083984375e+01,1.829242706298828125e+01,2.900898551940917969e+01,9.555748939514160156e+00,1.543803215026855469e+01,-1.375422763824462891e+01,-2.454883575439453125e+01
7.520000000000000000e+02,3.055840492248535156e+00,1.383436012268066406e+01,1.428362846374511719e+01,-2.589546394348144531e+01,-1.797392082214355469e+01,-2.179529380798339844e+01,-3.827688217163085938e+01,2.214687919616699219e+01,1.524625015258789062e+01,3.437997817993164062e+01,9.162382125854492188e+00,8.208886146545410156e+00,1.930590057373046875e+01,1.839554071426391602e+00,8.023758888244628906e+00
7.530000000000000000e+02,-1.496181011199951172e+01,-1.135511398315429688e+01,2.399185371398925781e+01,-3.427034378051757812e+01,-4.103361511230468750e+01,-4.409545516967773438e+01,-3.748142242431640625e+01,1.662163352966308594e+01,3.182333374023437500e+01,8.532382965087890625e+00,7.634837627410888672e+00,2.247488784790039062e+01,1.162585830688476562e+01,-1.221104240417480469e+01,-1.317201232910156250e+01
7.540000000000000000e+02,-1.538715553283691406e+01,2.226270675659179688e+01,-3.810322046279907227e+00,-1.257208538055419922e+01,-1.029513835906982422e+01,-4.355177688598632812e+01,-6.181518173217773438e+01,5.215334415435791016e+00,2.534331083297729492e+00,2.178704833984375000e+01,-4.773289680480957031e+00,4.429804325103759766e+00,4.098933029174804688e+01,-5.484096050262451172e+00,-1.544759654998779297e+01
7.550000000000000000e+02,6.986316680908203125e+00,9.119480133056640625e+00,1.132940387725830078e+01,-1.942308044433593750e+01,-6.247654914855957031e+00,-4.097918319702148438e+01,-1.195091247558593750e+01,8.959259986877441406e+00,7.760210990905761719e+00,2.412148666381835938e+01,3.450253677368164062e+01,1.154099082946777344e+01,4.851765632629394531e+00,-1.846870040893554688e+01,-2.213611793518066406e+01
7.560000000000000000e+02,-8.622781753540039062e+00,1.121413135528564453e+01,1.007511901855468750e+01,-1.684541702270507812e+01,-1.428304672241210938e+01,-2.295596504211425781e+01,-6.664775371551513672e+00,1.607121276855468750e+01,-1.437748908996582031e+01,1.507805633544921875e+01,7.434337139129638672e-01,1.207472133636474609e+01,1.319902610778808594e+01,-2.022074127197265625e+01,-1.496748733520507812e+01
7.570000000000000000e+02,-2.081114768981933594e+00,7.149545669555664062e+00,-9.734683036804199219e+00,-1.221666622161865234e+01,-1.422437381744384766e+01,-3.061441421508789062e+01,-2.945250320434570312e+01,3.493455123901367188e+01,7.816103458404541016e+00,2.669108772277832031e+01,6.282997608184814453e+00,-5.368743419647216797e+00,-1.245903682708740234e+01,-1.840466308593750000e+01,2.026747703552246094e+01
7.580000000000000000e+02,-1.337899494171142578e+01,5.041603088378906250e+00,-8.537082672119140625e+00,-3.043099021911621094e+01,-1.633061408996582031e+01,-2.367180633544921875e+01,-3.180753517150878906e+01,3.666330718994140625e+01,2.003867530822753906e+01,2.877036094665527344e+01,1.269411659240722656e+01,-5.360006809234619141e+00,7.310694694519042969e+00,-1.392450618743896484e+01,2.333629035949707031e+01
7.590000000000000000e+02,-1.030651760101318359e+01,1.236915588378906250e+00,2.133035087585449219e+01,-2.530139732360839844e+01,-4.842584228515625000e+01,-4.662022018432617188e+01,-3.603997802734375000e+01,5.250114440917968750e+01,2.245480537414550781e+01,1.738366889953613281e+01,8.818217277526855469e+00,2.404432106018066406e+01,2.114269828796386719e+01,-2.824498939514160156e+01,-1.688724517822265625e+01
7.600000000000000000e+02,-4.428529262542724609e+00,1.479727840423583984e+01,1.989920425415039062e+01,-1.098730087280273438e+01,-9.618253707885742188e+00,-2.560508346557617188e+01,-4.297169494628906250e+01,3.316108322143554688e+01,3.958113098144531250e+01,1.628781890869140625e+01,-5.378478527069091797e+00,1.510247039794921875e+01,2.854653739929199219e+01,-1.967765927314758301e+00,-1.884836387634277344e+01
7.610000000000000000e+02,-2.268740463256835938e+01,-1.564276599884033203e+01,-2.098169326782226562e+00,-2.588615036010742188e+01,-1.854990768432617188e+01,-5.452790832519531250e+01,-5.609742736816406250e+01,3.781252670288085938e+01,1.478458690643310547e+01,3.340848684310913086e+00,1.660120201110839844e+01,8.956315517425537109e-01,-5.986771106719970703e+00,-1.437130546569824219e+01,-8.322764396667480469e+00
7.620000000000000000e+02,5.931334495544433594e+00,2.144732236862182617e+00,3.595805406570434570e+00,-2.955876827239990234e+00,-3.459919357299804688e+01,-2.594370460510253906e+01,-1.418372440338134766e+01,2.152264976501464844e+01,7.767255783081054688e+00,1.468722724914550781e+01,3.543242263793945312e+01,1.867693901062011719e+01,4.771119594573974609e+00,-9.452547073364257812e+00,-1.259953737258911133e+00
7.630000000000000000e+02,-1.531099033355712891e+01,-1.122180175781250000e+01,-1.004245281219482422e+01,-1.775257945060729980e+00,-2.272955894470214844e+01,-2.988166236877441406e+01,-1.434301614761352539e+00,5.146449089050292969e+00,-9.215438842773437500e+00,9.122990608215332031e+00,1.175938606262207031e+01,3.301572084426879883e+00,3.968058776855468750e+01,-1.698780822753906250e+01,-2.406889915466308594e+01
7.640000000000000000e+02,-9.219874382019042969e+00,1.077584171295166016e+01,2.241241645812988281e+01,3.280829668045043945e+00,-1.164890670776367188e+01,-4.799477767944335938e+01,-2.191132926940917969e+01,-1.275439262390136719e+01,1.165475726127624512e+00,-1.134401416778564453e+01,-9.504993438720703125e+00,-6.531511783599853516e+00,5.700249481201171875e+01,-2.036870002746582031e+01,-3.768331527709960938e+01
7.650000000000000000e+02,-1.296335697174072266e+01,5.325436401367187500e+01,5.230343937873840332e-01,-2.819809675216674805e+00,-1.845849800109863281e+01,-3.192936134338378906e+01,-3.713602828979492188e+01,-1.611249208450317383e+00,-5.892732620239257812e+00,5.250095367431640625e+00,-4.876228332519531250e+00,8.931245803833007812e+00,5.447901153564453125e+01,-1.018709468841552734e+01,-1.503230381011962891e+01
7.660000000000000000e+02,-8.839075088500976562e+00,-1.069206357002258301e+00,-3.141381502151489258e+00,-4.629976272583007812e+00,-7.804615974426269531e+00,-2.504241943359375000e+01,-1.824349594116210938e+01,2.100834846496582031e+01,4.689899444580078125e+00,8.799006462097167969e+00,6.317087650299072266e+00,-7.382006049156188965e-01,2.211965751647949219e+01,-7.016446590423583984e+00,-1.212677383422851562e+01
7.670000000000000000e+02,-2.421715974807739258e+00,1.155870532989501953e+01,3.255071878433227539e+00,-2.579697990417480469e+01,-1.046533870697021484e+01,-9.934056282043457031e+00,-1.518946075439453125e+01,3.276248168945312500e+01,6.913472652435302734e+00,1.483786392211914062e+01,5.754076004028320312e+00,-3.104390382766723633e+00,3.721931934356689453e+00,-1.001051044464111328e+01,9.569703102111816406e+00
7.680000000000000000e+02,6.971116065979003906e+00,1.062481117248535156e+01,7.568450927734375000e+00,-2.178775787353515625e+01,-2.689406967163085938e+01,-5.373014450073242188e+01,-4.273582839965820312e+01,3.486379623413085938e+01,1.311595344543457031e+01,3.453102874755859375e+01,3.025578117370605469e+01,8.460495948791503906e+00,2.795841979980468750e+01,-1.777216529846191406e+01,3.824728727340698242e-01
7.690000000000000000e+02,4.380275011062622070e-01,-7.501805782318115234e+00,-4.674419879913330078e+00,-1.932585525512695312e+01,-5.792830467224121094e+00,-1.676124763488769531e+01,-2.251110649108886719e+01,2.801948928833007812e+01,7.868862152099609375e+00,-1.660087943077087402e+00,1.205550193786621094e+01,-5.118236541748046875e+00,2.004834556579589844e+01,-8.199705123901367188e+00,-1.842986679077148438e+01
7.700000000000000000e+02,-7.700773239135742188e+00,3.190434837341308594e+01,1.780733680725097656e+01,-4.046513557434082031e+00,-2.259068298339843750e+01,-4.858491134643554688e+01,2.629956722259521484e+00,-1.066324043273925781e+01,-4.761128902435302734e+00,1.801219749450683594e+01,2.106591415405273438e+01,3.675993728637695312e+01,2.208259582519531250e+01,-1.701395988464355469e+01,-1.615011787414550781e+01
7.710000000000000000e+02,-1.766824340820312500e+01,5.003145337104797363e-01,6.009300231933593750e+00,-3.295222091674804688e+01,-4.311536407470703125e+01,-3.263195037841796875e+01,-3.815181350708007812e+01,4.728913497924804688e+01,3.619891357421875000e+01,1.198087501525878906e+01,-3.149689197540283203e+00,2.113119125366210938e+00,-3.529338598251342773e+00,-1.095355129241943359e+01,-1.121304273605346680e+00
7.720000000000000000e+02,-7.378736019134521484e+00,1.948291969299316406e+01,1.134019279479980469e+01,-1.892653083801269531e+01,-2.075954246520996094e+01,-3.973733139038085938e+01,-4.498987579345703125e+01,1.861093330383300781e+01,3.029660606384277344e+01,1.603339767456054688e+01,-4.517791748046875000e+00,1.567526531219482422e+01,4.656529235839843750e+01,-2.103824806213378906e+01,-2.058847808837890625e+01
7.730000000000000000e+02,-6.970897674560546875e+00,-1.418128395080566406e+01,-2.700324535369873047e+00,1.278116130828857422e+01,-7.552659988403320312e+00,-1.984836196899414062e+01,1.340344810485839844e+01,4.737492084503173828e+00,-5.736256599426269531e+00,9.663785099983215332e-01,1.952977752685546875e+01,1.423126935958862305e+00,3.988897705078125000e+01,-1.937776565551757812e+01,-1.869912910461425781e+01
7.740000000000000000e+02,-1.725567626953125000e+01,-1.669374656677246094e+01,1.903592681884765625e+01,-4.150106811523437500e+01,-3.534727096557617188e+01,-3.053489494323730469e+01,-4.060840606689453125e+01,4.891137313842773438e+01,1.344766044616699219e+01,2.028388977050781250e+01,5.642952919006347656e+00,5.275222778320312500e+00,-9.229791641235351562e+00,-1.887439155578613281e+01,-6.250640392303466797e+00
7.750000000000000000e+02,-6.120062351226806641e+00,2.533512687683105469e+01,3.485913276672363281e+00,3.544864892959594727e+00,-9.320162773132324219e+00,-4.185449600219726562e+01,-4.461504745483398438e+01,7.839745521545410156e+00,1.172147512435913086e+00,1.677733802795410156e+01,-8.626073837280273438e+00,4.662351608276367188e-01,3.054520034790039062e+01,-2.269084930419921875e+00,-1.327633857727050781e+01
